executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'hkn0501.localdomain\n', 'top': ['top - 14:40:48 up 177 days, 39 min,  0 users,  load average: 0.70, 0.18, 0.11', 'Tasks: 1449 total,   1 running, 1448 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 514600.6 total, 489132.6 free,  24067.4 used,   1400.6 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 487702.1 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1377466 eq4036    20   0   57220   5892   3640 R  11.8   0.0   0:00.04 top', ' 996488 root      20   0 7158644  62388  11584 S   5.9   0.0 224:52.54 cc-metr+', '      1 root      20   0  325136  10440   6996 S   0.0   0.0   1:16.08 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:19.53 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+'], 'uptime': ' 14:40:48 up 177 days, 39 min,  0 users,  load average: 0.70, 0.18, 0.11\n', 'libOGL.so': '544aaaee37d34b300ed899c8aebbf472  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.3.0'}
CUDA,CG,NoPrecond,100,1,8,hkn0501.localdomain,8,1,2022-02-06 13:40:56.276204,9702bc516deac04cf3949023454c407b,7.269744
