executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,mpiRank,timestamp,log_id,run_time
#{'node_data': {'host': 'hkn1056.localdomain\n', 'top': ['top - 13:11:34 up 183 days,  6:26,  0 users,  load average: 0.26, 0.07, 0.02', 'Tasks: 1656 total,   1 running, 1655 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 256552.8 total, 243282.0 free,  12399.4 used,    871.4 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 242615.7 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '3300614 eq4036    20   0   57344   6100   3592 R  11.8   0.0   0:00.04 top', '      1 root      20   0  316872   6984   3676 S   0.0   0.0   0:57.01 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:20.26 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   4:37.94 ksoftir+'], 'uptime': ' 13:11:35 up 183 days,  6:26,  0 users,  load average: 0.26, 0.07, 0.02\n', 'libOGL.so': '544aaaee37d34b300ed899c8aebbf472  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.3.0'}
DefaultOF,CG,NoPrecond,300,1,76,hkn1056.localdomain,1,fullNode,2022-02-06 12:16:55.212982,ae84ecc8e593941d05b5ab9905679124,319.85227
DefaultOF,CG,GAMG,300,1,76,hkn1056.localdomain,1,fullNode,0,0,0
DefaultOF,CG,DIC,300,1,0,hkn1056.localdomain,1,fullNode,2022-02-06 13:30:04.775190,e7915df4c57b7b4cea8259f8347a7ff9,4383.468052
DefaultOF,CG,DIC,300,1,76,hkn1056.localdomain,1,fullNode,2022-02-06 13:33:55.304209,5bdb71351fa871a398ac28e361046dec,230.466315
