executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank_of,backend_p,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 15:09:14 up 36 days,  3:01,  3 users,  load average: 32.06, 32.03, 32.00', 'Tasks: 941 total,   2 running, 939 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.3 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total,  93363.2 free,   8586.0 used, 413629.9 buff/cache', 'MiB Swap: 131072.0 total, 130848.0 free,    224.0 used. 503922.1 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1066740 greole    20   0   66280   5200   3716 R  11.8   0.0   0:00.03 top', '      1 root      20   0  249696  11064   7028 S   0.0   0.0   0:22.11 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:06.47 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 15:09:14 up 36 days,  3:01,  3 users,  load average: 32.06, 32.03, 32.00\n', 'libOGL.so': '5118515e2267d350389f48b1e91471a1  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,350,None,32,nla-gpu2.ianm.kit.edu,1,OpenFOAM,1,2022-09-28 13:49:42.069463,d715fa76a6b74e45737f49d72bc48e65,2427.126487
