executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,backend_p,mpiRank_of,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 12:59:44 up 36 days, 52 min,  5 users,  load average: 29.40, 26.37, 27.36', 'Tasks: 966 total,   1 running, 965 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.1 us,  0.2 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total,  96323.7 free,   8616.8 used, 410638.6 buff/cache', 'MiB Swap: 131072.0 total, 130848.0 free,    224.0 used. 503891.4 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1062474 greole    20   0   66424   5568   3832 R  11.8   0.0   0:00.03 top', '   2885 root      rt   0  661572 182716  69368 S   5.9   0.0 198:19.92 corosync', '      1 root      20   0  249696  11064   7028 S   0.0   0.0   0:21.96 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:06.41 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq'], 'uptime': ' 12:59:44 up 36 days, 52 min,  5 users,  load average: 29.40, 26.37, 27.36\n', 'libOGL.so': '5118515e2267d350389f48b1e91471a1  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,250,None,32,nla-gpu2.ianm.kit.edu,PETSC,1,1,2022-09-28 11:10:35.291418,6658f785887e51a6f8891c2be465d261,651.080095
