executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,mpiRank,timestamp,log_id,run_time
#{'node_data': {'host': 'hkn0813.localdomain\n', 'top': ['top - 18:04:19 up 174 days,  4:02,  0 users,  load average: 0.33, 0.08, 0.03', 'Tasks: 1439 total,   1 running, 1438 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 514600.6 total, 497712.7 free,  15874.7 used,   1013.2 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 496088.3 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', ' 361068 eq4036    20   0   57212   5844   3592 R   6.2   0.0   0:00.03 top', '      1 root      20   0   95684  11592   8332 S   0.0   0.0   0:50.21 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:06.75 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   1:01.57 ksoftir+'], 'uptime': ' 18:04:19 up 174 days,  4:02,  0 users,  load average: 0.33, 0.08, 0.03\n', 'libOGL.so': '544aaaee37d34b300ed899c8aebbf472  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.3.0'}
CUDA,BiCGStab,NoPrecond,200,1,8,hkn0813.localdomain,1,8,2022-02-03 17:05:16.528999,3a5810e6f62fa5bb36e302686ecf9b77,56.360132
CUDA,CG,NoPrecond,200,1,8,hkn0813.localdomain,1,8,2022-02-03 17:06:16.654367,cb3d626e853d1f3de6b1360f4a2ae2d9,60.097697
