executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,backend_p,mpiRank_gko,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 11:17:14 up 41 days, 23:09,  1 user,  load average: 16.24, 9.50, 6.43', 'Tasks: 1026 total,   1 running, 968 sleeping,  46 stopped,  11 zombie', '%Cpu(s):  0.0 us,  0.3 sy,  0.1 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total,  67662.3 free, 347499.6 used, 100417.2 buff/cache', 'MiB Swap: 131072.0 total,    183.4 free, 130888.6 used. 165036.1 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '   2226 root      20   0  380824   9264   8092 S   5.9   0.0   5:14.49 NetworkManager', '1406209 greole    25   5   66412   5528   3788 R   5.9   0.0   0:00.03 top', '      1 root      20   0  249696   9464   6284 S   0.0   0.0   0:37.79 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:15.47 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq'], 'uptime': ' 11:17:14 up 41 days, 23:09,  1 user,  load average: 16.24, 9.50, 6.43\n', 'libOGL.so': 'ee0b14f972c22f607bff4353bbdfd730  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,300,None,8,nla-gpu2.ianm.kit.edu,Ginkgo,1,1,2022-10-04 09:22:48.254632,b08c8971c9742674ddbd41575e4c7d34,334.165904
