executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,backend_p,processes,mpiRank_of,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 14:34:01 up 36 days,  2:26,  3 users,  load average: 32.00, 32.00, 31.40', 'Tasks: 943 total,   1 running, 942 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.1 us,  0.3 sy,  0.0 ni, 99.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total,  93493.6 free,   8586.6 used, 413498.9 buff/cache', 'MiB Swap: 131072.0 total, 130848.0 free,    224.0 used. 503921.4 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1065116 greole    20   0   66280   5556   3824 R   6.2   0.0   0:00.02 top', '      1 root      20   0  249696  11064   7028 S   0.0   0.0   0:22.07 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:06.45 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 14:34:01 up 36 days,  2:26,  3 users,  load average: 32.00, 32.00, 31.40\n', 'libOGL.so': '5118515e2267d350389f48b1e91471a1  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,100,None,32,nla-gpu2.ianm.kit.edu,OpenFOAM,1,1,2022-09-28 12:34:12.726823,66d3c95fbbc20fe6f4fca0ee43ddd85f,11.532386
