executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank_gko,processes,backend_p,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 11:13:39 up 41 days, 23:06,  1 user,  load average: 7.30, 7.28, 5.25', 'Tasks: 1054 total,   1 running, 996 sleeping,  46 stopped,  11 zombie', '%Cpu(s):  0.0 us,  0.3 sy,  0.1 ni, 99.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total,  66616.4 free, 347425.8 used, 101536.9 buff/cache', 'MiB Swap: 131072.0 total,    182.6 free, 130889.4 used. 165109.9 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1405805 greole    25   5   66412   5640   3900 R  11.1   0.0   0:00.03 top', '      1 root      20   0  249696   9464   6284 S   0.0   0.0   0:37.76 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:15.47 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 11:13:39 up 41 days, 23:06,  1 user,  load average: 7.30, 7.28, 5.25\n', 'libOGL.so': 'ee0b14f972c22f607bff4353bbdfd730  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,200,None,8,nla-gpu2.ianm.kit.edu,1,1,Ginkgo,2022-10-04 09:15:03.519447,b6faaba39253c291d9d3059b85737231,83.714378
