executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,mpiRank_of,backend_p,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 13:17:41 up 36 days,  1:10,  5 users,  load average: 32.04, 31.89, 30.60', 'Tasks: 945 total,   1 running, 944 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  1.1 sy,  0.0 ni, 98.6 id,  0.0 wa,  0.2 hi,  0.1 si,  0.0 st', 'MiB Mem : 515579.1 total,  93500.7 free,   8622.7 used, 413455.7 buff/cache', 'MiB Swap: 131072.0 total, 130848.0 free,    224.0 used. 503879.2 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1063077 greole    20   0   66428   5508   3772 R  11.8   0.0   0:00.03 top', '      1 root      20   0  249696  11064   7028 S   5.9   0.0   0:21.99 systemd', '1062726 root      20   0       0      0      0 I   5.9   0.0   0:00.10 kworker/u128:1-mlx5_cmd_0000:c4:00.0', '      2 root      20   0       0      0      0 S   0.0   0.0   0:06.42 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq'], 'uptime': ' 13:17:41 up 36 days,  1:10,  5 users,  load average: 32.04, 31.89, 30.60\n', 'libOGL.so': '5118515e2267d350389f48b1e91471a1  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,350,None,32,nla-gpu2.ianm.kit.edu,1,1,PETSC,2022-09-28 12:05:51.549742,b1f5c16f5118c8b121644b7134d5bede,2890.085196
