executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank_of,backend_p,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 09:43:02 up 44 days, 21:35,  1 user,  load average: 29.57, 31.53, 31.84', 'Tasks: 935 total,   1 running, 934 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.3 sy,  0.1 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total, 487337.2 free,   9383.4 used,  18858.5 buff/cache', 'MiB Swap: 131072.0 total, 130714.6 free,    357.4 used. 503673.7 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1651770 greole    25   5   66284   5204   3712 R   5.9   0.0   0:00.02 top', '      1 root      20   0  249696   9316   6120 S   0.0   0.0   2:45.64 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:18.77 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 09:43:02 up 44 days, 21:35,  1 user,  load average: 29.57, 31.53, 31.84\n', 'libOGL.so': '9d085d9efdd86252645c0f2c9e185acf  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,400,None,32,nla-gpu2.ianm.kit.edu,32,PETSC,1,2022-10-07 10:02:25.514787,e01961a8a9807f70d806f5bba25707ed,8363.076921
