executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,backend_p,processes,mpiRank_gko,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 08:50:28 up 43 days, 20:42,  1 user,  load average: 2.54, 2.07, 0.98', 'Tasks: 1030 total,   1 running, 972 sleeping,  46 stopped,  11 zombie', '%Cpu(s):  0.0 us,  0.2 sy,  0.1 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.1 si,  0.0 st', 'MiB Mem : 515579.1 total, 120548.5 free, 347422.0 used,  47608.6 buff/cache', 'MiB Swap: 131072.0 total,      0.1 free, 131071.9 used. 165473.7 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1636074 greole    25   5   66416   5572   3836 R  11.8   0.0   0:00.03 top', '   2885 root      rt   0  661572 182716  69368 S   5.9   0.0 242:03.89 corosync', '      1 root      20   0  249696   9524   6328 S   0.0   0.0   2:44.19 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:18.20 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq'], 'uptime': ' 08:50:28 up 43 days, 20:42,  1 user,  load average: 2.54, 2.07, 0.98\n', 'libOGL.so': '9d085d9efdd86252645c0f2c9e185acf  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,150,None,8,nla-gpu2.ianm.kit.edu,Ginkgo,1,1,2022-10-06 06:51:04.119854,cc2cb3cd94b54d3d08f6bca869d34ada,35.535751
