executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,backend_p,processes,mpiRank_gko,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 08:55:06 up 43 days, 20:47,  1 user,  load average: 8.35, 5.78, 2.84', 'Tasks: 1017 total,   1 running, 959 sleeping,  46 stopped,  11 zombie', '%Cpu(s):  0.0 us,  0.3 sy,  0.1 ni, 99.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total, 118082.3 free, 347400.8 used,  50096.0 buff/cache', 'MiB Swap: 131072.0 total,      0.1 free, 131071.9 used. 165493.7 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1636446 greole    25   5   66416   5564   3828 R  11.8   0.0   0:00.03 top', '   2920 root      20   0  194860  16464   8316 S   5.9   0.0  19:30.06 pcsd', '      1 root      20   0  249696   9524   6328 S   0.0   0.0   2:44.19 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:18.20 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq'], 'uptime': ' 08:55:06 up 43 days, 20:47,  1 user,  load average: 8.35, 5.78, 2.84\n', 'libOGL.so': '9d085d9efdd86252645c0f2c9e185acf  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,300,None,8,nla-gpu2.ianm.kit.edu,Ginkgo,1,1,2022-10-06 06:59:51.910616,4e3a8184c412fba4ad44defc798751a0,285.625839
