executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,mpiRank_of,backend_p,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 14:59:28 up 45 days,  2:51,  1 user,  load average: 32.03, 32.00, 32.00', 'Tasks: 970 total,   1 running, 969 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.1 us,  0.2 sy,  0.1 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total, 459341.9 free,   9389.8 used,  46847.4 buff/cache', 'MiB Swap: 131072.0 total, 130714.6 free,    357.4 used. 503666.1 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1656154 greole    25   5   66432   5468   3732 R   5.9   0.0   0:00.02 top', '      1 root      20   0  249696   9316   6120 S   0.0   0.0   2:45.98 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:18.90 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 14:59:28 up 45 days,  2:51,  1 user,  load average: 32.03, 32.00, 32.00\n', 'libOGL.so': '9d085d9efdd86252645c0f2c9e185acf  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,250,None,32,nla-gpu2.ianm.kit.edu,1,1,OpenFOAM,2022-10-07 13:08:21.156586,607c914b59310c2e0d5c81fe27ea4117,532.577612
