executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,backend_p,mpiRank_of,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 15:08:22 up 45 days,  3:00,  1 user,  load average: 32.00, 32.00, 32.00', 'Tasks: 935 total,   1 running, 934 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.3 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total, 457024.7 free,   9390.6 used,  49163.8 buff/cache', 'MiB Swap: 131072.0 total, 130714.6 free,    357.4 used. 503665.1 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1656436 greole    25   5   66284   5240   3744 R   6.2   0.0   0:00.02 top', '      1 root      20   0  249696   9316   6120 S   0.0   0.0   2:45.99 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:18.90 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 15:08:22 up 45 days,  3:00,  1 user,  load average: 32.00, 32.00, 32.00\n', 'libOGL.so': '9d085d9efdd86252645c0f2c9e185acf  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,300,None,32,nla-gpu2.ianm.kit.edu,OpenFOAM,1,1,2022-10-07 13:30:40.126085,e00d1c8263ba578211061ce3fbb97657,1337.923186
