executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,backend_p,mpiRank_of,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 13:32:13 up 45 days,  1:24,  1 user,  load average: 32.11, 32.04, 32.01', 'Tasks: 936 total,   1 running, 935 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.1 us,  0.2 sy,  0.1 ni, 99.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total, 471404.6 free,   9384.6 used,  34789.9 buff/cache', 'MiB Swap: 131072.0 total, 130714.6 free,    357.4 used. 503671.2 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1654755 greole    25   5   66284   5180   3692 R   5.9   0.0   0:00.03 top', '      1 root      20   0  249696   9316   6120 S   0.0   0.0   2:45.89 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:18.86 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 13:32:13 up 45 days,  1:24,  1 user,  load average: 32.11, 32.04, 32.01\n', 'libOGL.so': '9d085d9efdd86252645c0f2c9e185acf  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,400,None,32,nla-gpu2.ianm.kit.edu,1,PETSC,1,2022-10-07 12:55:40.486600,ed092c839ea9d52fdbdf123a2261fe5b,5007.302554
