executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank,processes,log_id,run_time
#{'node_data': {'host': 'hkn0426.localdomain\n', 'top': ['top - 07:43:51 up 169 days, 21:53,  0 users,  load average: 0.40, 0.11, 0.05', 'Tasks: 1441 total,   1 running, 1440 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 514600.6 total, 496141.6 free,  17359.1 used,   1099.9 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 494561.0 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '3623479 eq4036    20   0   57212   5868   3612 R   5.9   0.0   0:00.04 top', '      1 root      20   0   95684  11660   8396 S   0.0   0.0   0:43.04 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:05.27 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   3:15.18 ksoftir+'], 'uptime': ' 07:43:51 up 169 days, 21:53,  0 users,  load average: 0.40, 0.11, 0.05\n', 'libOGL.so': '544aaaee37d34b300ed899c8aebbf472  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.0', 'OBR_VERSION': '0.3.0'}
CUDA,BiCGStab,NoPrecond,200,1,8,hkn0426.localdomain,8,1,4390d90166a02714728e427198e6491a,59.696744
CUDA,CG,NoPrecond,200,1,8,hkn0426.localdomain,8,1,40bc2aa573835c39340d609cced7e1a7,49.5382
