executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank,processes,log_id,run_time
#{'node_data': {'host': 'hkn0719.localdomain\n', 'top': ['top - 07:43:58 up 166 days, 21:12,  0 users,  load average: 0.42, 0.13, 0.03', 'Tasks: 1448 total,   1 running, 1447 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 514600.6 total, 493785.7 free,  19562.0 used,   1252.9 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 492281.3 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', ' 992832 eq4036    20   0   57220   5836   3580 R  11.8   0.0   0:00.04 top', '      1 root      20   0  325072  11512   8136 S   0.0   0.0   1:16.28 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:14.30 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   1:56.21 ksoftir+'], 'uptime': ' 07:43:58 up 166 days, 21:12,  0 users,  load average: 0.42, 0.13, 0.03\n', 'libOGL.so': '544aaaee37d34b300ed899c8aebbf472  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.0', 'OBR_VERSION': '0.3.0'}
CUDA,BiCGStab,NoPrecond,300,1,8,hkn0719.localdomain,8,1,e31b16c8ec2fe6f4ed3bfb80207c2d39,330.012529
CUDA,CG,NoPrecond,300,1,8,hkn0719.localdomain,8,1,52b3575c5d86a35ea5b99ffa93080588,271.780515
