executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,mpiRank,log_id,run_time
#{'node_data': {'host': 'hkn0427.localdomain\n', 'top': ['top - 07:44:09 up 50 days, 17:57,  0 users,  load average: 0.36, 0.09, 0.03', 'Tasks: 1442 total,   1 running, 1441 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 514600.6 total, 497722.5 free,  15995.4 used,    882.7 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 496033.7 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', ' 334591 eq4036    20   0   57216   5796   3540 R   5.9   0.0   0:00.03 top', '      1 root      20   0  243144   8476   5180 S   0.0   0.0   0:15.93 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:01.20 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   0:32.03 ksoftir+'], 'uptime': ' 07:44:09 up 50 days, 17:57,  0 users,  load average: 0.36, 0.09, 0.03\n', 'libOGL.so': '544aaaee37d34b300ed899c8aebbf472  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.0', 'OBR_VERSION': '0.3.0'}
CUDA,BiCGStab,NoPrecond,400,1,8,hkn0427.localdomain,1,8,95776936250b1f00eb04fe73a0daa901,1171.076132
CUDA,CG,NoPrecond,400,1,8,hkn0427.localdomain,1,8,0b5967a496c894122e8c881b5e5799b7,969.206239
