executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,mpiRank,log_id,run_time
#{'node_data': {'host': 'hkn0017.localdomain\n', 'top': ['top - 22:05:00 up 175 days, 23:29,  0 users,  load average: 0.23, 0.43, 0.88', 'Tasks: 1649 total,   1 running, 1648 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 256552.8 total, 243112.8 free,  12528.1 used,    911.9 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 242480.5 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1369668 eq4036    20   0   57344   6052   3540 R  11.8   0.0   0:00.04 top', '      1 root      20   0  243040  11648   8368 S   0.0   0.0   1:12.28 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:24.91 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   7:13.41 ksoftir+'], 'uptime': ' 22:05:00 up 175 days, 23:29,  0 users,  load average: 0.23, 0.43, 0.88\n', 'libOGL.so': '544aaaee37d34b300ed899c8aebbf472  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.0', 'OBR_VERSION': '0.3.0'}
DefaultOF,BiCGStab,NoPrecond,100,1,72,hkn0017.localdomain,1,72,23157424c120ba02567efef23ba5ed8b,5.795098
DefaultOF,CG,NoPrecond,100,1,72,hkn0017.localdomain,1,72,b47a00815c122823e2eae32dee00f84c,4.826422
