executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank,processes,log_id,run_time
#{'node_data': {'host': 'hkn1141.localdomain\n', 'top': ['top - 22:10:22 up 175 days, 15:24,  0 users,  load average: 0.48, 0.62, 0.39', 'Tasks: 1647 total,   1 running, 1646 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.1 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 256552.8 total, 238090.7 free,  17508.0 used,    954.1 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 237498.4 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '3692968 eq4036    20   0   57344   5984   3476 R  11.8   0.0   0:00.04 top', '      1 root      20   0   95572  11332   8100 S   0.0   0.0   1:20.86 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:28.30 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   8:22.34 ksoftir+'], 'uptime': ' 22:10:22 up 175 days, 15:24,  0 users,  load average: 0.48, 0.62, 0.39\n', 'libOGL.so': '544aaaee37d34b300ed899c8aebbf472  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.0', 'OBR_VERSION': '0.3.0'}
DefaultOF,BiCGStab,NoPrecond,200,1,72,hkn1141.localdomain,72,1,aa8f22d91be2b6b2ac4701f587ac11ad,83.562662
DefaultOF,CG,NoPrecond,200,1,72,hkn1141.localdomain,72,1,f49f54c0c0f2459ffbf94dacc582fc56,47.903956
