executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank_gko,backend_p,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 11:42:49 up 71 days, 35 min,  3 users,  load average: 16.34, 9.07, 11.48', 'Tasks: 1024 total,   1 running, 1023 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.1 us,  0.3 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total, 283215.3 free,  12034.7 used, 220329.0 buff/cache', 'MiB Swap: 131072.0 total, 129925.9 free,   1146.1 used. 500171.5 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '3183317 jtrzcin+  20   0 1055476  77820  32628 S   5.9   0.0   0:26.74 node', '3330489 greole    20   0   66416   5640   3908 R   5.9   0.0   0:00.03 top', '      1 root      20   0  249696  10028   6360 S   0.0   0.0   3:00.08 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:24.06 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq'], 'uptime': ' 11:42:49 up 71 days, 35 min,  3 users,  load average: 16.34, 9.07, 11.48\n', 'libOGL.so': '475e80df3ecf0d985675278de7170177  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,250,None,16,nla-gpu2.ianm.kit.edu,2,Ginkgo,1,2022-11-02 10:44:55.645795,f20f12d3da139edccdd260417a09e964,126.135453
