executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,backend_p,processes,mpiRank_gko,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 13:42:03 up 62 days,  1:34,  1 user,  load average: 5.91, 4.70, 4.23', 'Tasks: 966 total,   3 running, 963 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.1 us,  0.2 sy,  3.1 ni, 96.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total, 283377.8 free, 101163.4 used, 131037.9 buff/cache', 'MiB Swap: 131072.0 total, 129867.9 free,   1204.1 used. 411550.5 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '2819748 greole    25   5   46.4g  42.0g 163164 R 100.0   8.3  18:16.80 decomposePar', '2819915 greole    25   5   52.5g  47.7g 164260 R 100.0   9.5  11:52.24 decomposePar', '2820784 greole    20   0   66424   5712   3980 R  12.5   0.0   0:00.03 top', '      1 root      20   0  249696   9544   6256 S   0.0   0.0   2:54.90 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:22.31 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri'], 'uptime': ' 13:42:03 up 62 days,  1:34,  1 user,  load average: 5.91, 4.70, 4.23\n', 'libOGL.so': 'dbf62a8a0bfcbe649d6ed719d46d474a  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,250,None,4,nla-gpu2.ianm.kit.edu,Ginkgo,1,0.5,2022-10-24 11:46:18.732460,24619665c51b9a577719a345f82643d7,255.270377
