executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,backend_p,mpiRank_of,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 16:10:53 up 45 days,  4:03,  0 users,  load average: 32.98, 32.22, 32.06', 'Tasks: 929 total,   1 running, 928 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.2 sy,  0.1 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total, 445225.1 free,   9384.5 used,  60969.4 buff/cache', 'MiB Swap: 131072.0 total, 130714.6 free,    357.3 used. 503670.9 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1657343 greole    25   5   66284   5232   3736 R  11.8   0.0   0:00.03 top', '      1 root      20   0  249696   9316   6120 S   0.0   0.0   2:46.08 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:18.93 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 16:10:53 up 45 days,  4:03,  0 users,  load average: 32.98, 32.22, 32.06\n', 'libOGL.so': '9d085d9efdd86252645c0f2c9e185acf  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,400,None,32,nla-gpu2.ianm.kit.edu,OpenFOAM,1,1,2022-10-07 15:24:58.049728,e7d93a5dffc9b8912a770dd67fc1bea8,4444.27134
