executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,backend_p,mpiRank_gko,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 12:47:00 up 71 days,  1:39,  2 users,  load average: 31.11, 22.89, 19.25', 'Tasks: 972 total,   1 running, 971 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.1 us,  0.2 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total, 286931.1 free,   9990.0 used, 218658.0 buff/cache', 'MiB Swap: 131072.0 total, 129925.9 free,   1146.1 used. 502217.7 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '3339663 greole    20   0   66432   5556   3816 R  11.8   0.0   0:00.03 top', '      1 root      20   0  249696  10028   6360 S   0.0   0.0   3:00.18 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:24.07 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 12:47:00 up 71 days,  1:39,  2 users,  load average: 31.11, 22.89, 19.25\n', 'libOGL.so': '475e80df3ecf0d985675278de7170177  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,250,None,32,nla-gpu2.ianm.kit.edu,1,Ginkgo,4,2022-11-02 11:49:16.845240,07d4593a016fd21a45a0de27b8364197,135.824077
