executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,backend_p,mpiRank_of,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 14:55:41 up 45 days,  2:48,  1 user,  load average: 31.12, 31.82, 31.94', 'Tasks: 934 total,   1 running, 933 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.3 sy,  0.1 ni, 99.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total, 461134.4 free,   9386.3 used,  45058.4 buff/cache', 'MiB Swap: 131072.0 total, 130714.6 free,    357.4 used. 503669.3 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1655459 greole    25   5   66284   5076   3588 R  11.8   0.0   0:00.03 top', '      1 root      20   0  249696   9316   6120 S   0.0   0.0   2:45.98 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:18.89 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 14:55:41 up 45 days,  2:48,  1 user,  load average: 31.12, 31.82, 31.94\n', 'libOGL.so': '9d085d9efdd86252645c0f2c9e185acf  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,100,None,32,nla-gpu2.ianm.kit.edu,1,OpenFOAM,1,2022-10-07 12:55:53.010507,68b06c78f59dc9f75d54eb9048268207,11.544948
