executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank_gko,backend_p,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 10:16:03 up 61 days, 22:08,  1 user,  load average: 12.98, 12.86, 9.05', 'Tasks: 1000 total,   6 running, 994 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  1.6 us,  0.4 sy,  6.1 ni, 91.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total, 331180.5 free,  89745.3 used,  94653.2 buff/cache', 'MiB Swap: 131072.0 total, 130028.4 free,   1043.6 used. 423010.9 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '2683488 greole    25   5   23.0g  18.6g 163260 R 100.0   3.7   6:44.27 decomposePar', '2686005 greole    25   5   12.0g   7.6g 162396 R 100.0   1.5   2:27.53 decomposePar', '2683081 greole    25   5   24.9g  20.5g 164180 R 100.0   4.1   9:07.13 decomposePar', '2683379 greole    25   5   35.4g  31.0g 164068 R 100.0   6.2   6:56.36 decomposePar', '2687044 jtrzcin+  20   0  253204 218444  15952 R 100.0   0.0   0:00.86 cc1plus', '2687094 greole    20   0   66412   5624   3888 R   6.2   0.0   0:00.02 top', '      1 root      20   0  249696   9564   6304 S   0.0   0.0   2:54.74 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:22.24 kthreadd'], 'uptime': ' 10:16:03 up 61 days, 22:08,  1 user,  load average: 12.98, 12.86, 9.05\n', 'libOGL.so': 'dbf62a8a0bfcbe649d6ed719d46d474a  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,250,None,16,nla-gpu2.ianm.kit.edu,2,Ginkgo,1,2022-10-24 08:19:31.388704,cb435e3fa857fb665b65dbfb3d84dbcf,208.079976
HIP,CG,NoPrecond,250,None,6,nla-gpu2.ianm.kit.edu,0.75,Ginkgo,1,2022-10-24 08:22:42.837842,58223d4e2648ff5fb62ffad1ee86bd76,191.442554
