executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,backend_p,mpiRank_of,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 11:45:58 up 45 days, 23:38,  1 user,  load average: 0.00, 0.00, 0.44', 'Tasks: 933 total,   1 running, 932 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.1 us,  0.2 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.1 si,  0.0 st', 'MiB Mem : 515579.1 total, 433102.3 free,   9396.0 used,  73080.7 buff/cache', 'MiB Swap: 131072.0 total, 130715.6 free,    356.4 used. 503648.2 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1666548 greole    20   0   66284   5156   3664 R  11.8   0.0   0:00.03 top', '      1 root      20   0  249696   9320   6124 S   0.0   0.0   2:46.48 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:19.10 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 11:45:58 up 45 days, 23:38,  1 user,  load average: 0.00, 0.00, 0.44\n', 'libOGL.so': '9d085d9efdd86252645c0f2c9e185acf  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,250,None,32,nla-gpu2.ianm.kit.edu,PETSC,32,1,2022-10-08 09:56:46.420043,65eaf282d5e91cf2e3c760c39a4fe3ba,647.4933
