executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'hkn0037.localdomain\n', 'top': ['top - 22:07:05 up 184 days, 13:24,  0 users,  load average: 1.07, 1.04, 0.92', 'Tasks: 1683 total,   1 running, 1682 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 256552.8 total, 243519.0 free,  12157.3 used,    876.5 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 242858.9 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '3676105 eq4036    20   0   57480   6044   3540 R  15.8   0.0   0:00.05 top', '      1 root      20   0  243172   7900   4508 S   0.0   0.0   0:59.68 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:25.05 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   5:45.97 ksoftir+'], 'uptime': ' 22:07:05 up 184 days, 13:24,  0 users,  load average: 1.07, 1.04, 0.92\n', 'libOGL.so': '89d4f5f79acdc962eced3eadd53b95d0  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.3.0'}
DefaultOF,CG,NoPrecond,400,1,76,hkn0037.localdomain,fullNode,1,2022-02-07 21:33:43.604277,d05581cfe6754e60e83b44af26104974,1598.349684
DefaultOF,CG,GAMG,400,1,76,hkn0037.localdomain,fullNode,1,0,0,0
DefaultOF,CG,FDIC,400,1,76,hkn0037.localdomain,fullNode,1,2022-02-07 21:50:56.768827,7246a8543237da89a58aa84e1b6acb31,1022.531015
DefaultOF,CG,DIC,400,1,76,hkn0037.localdomain,fullNode,1,2022-02-07 22:08:43.550603,ee8dccf138e3dce552eab9285bab8a9b,1066.752636
