executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,mpiRank,timestamp,log_id,run_time
#{'node_data': {'host': 'hkn1641.localdomain\n', 'top': ['top - 21:46:54 up 185 days,  4:45,  0 users,  load average: 50.35, 70.00, 73.71', 'Tasks: 1663 total,   1 running, 1662 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 256552.8 total, 244041.4 free,  11661.5 used,    849.9 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 243356.0 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1588180 eq4036    20   0   57344   6100   3596 R  11.8   0.0   0:00.04 top', '     31 root      20   0       0      0      0 S   5.9   0.0   0:09.23 ksoftir+', '      1 root      20   0  243136  11632   8308 S   0.0   0.0   1:03.19 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:35.01 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+'], 'uptime': ' 21:46:54 up 185 days,  4:45,  0 users,  load average: 50.35, 70.00, 73.71\n', 'libOGL.so': '89d4f5f79acdc962eced3eadd53b95d0  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.3.0'}
DefaultOF,CG,NoPrecond,200,1,76,hkn1641.localdomain,1,fullNode,2022-02-07 20:48:10.694723,fc5ee54b7b04d1d3b4dbf445107e91fe,75.564077
DefaultOF,CG,GAMG,200,1,76,hkn1641.localdomain,1,fullNode,0,0,0
DefaultOF,CG,FDIC,200,1,76,hkn1641.localdomain,1,fullNode,2022-02-07 20:49:16.389089,e8c1857a2eb95432592f4b6eb3d15671,61.484223
DefaultOF,CG,DIC,200,1,76,hkn1641.localdomain,1,fullNode,2022-02-07 20:50:19.896489,168984aa4f80aeb254e3f6174a49e54a,63.441834
