executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'hkn0717.localdomain\n', 'top': ['top - 21:52:29 up 178 days,  7:51,  0 users,  load average: 0.27, 0.29, 0.26', 'Tasks: 1461 total,   1 running, 1460 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 514600.6 total, 484754.5 free,  28516.0 used,   1330.1 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 483288.6 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '4167967 eq4036    20   0   57200   5860   3604 R  11.8   0.0   0:00.04 top', '      1 root      20   0  243196  11792   8416 S   0.0   0.0   1:12.43 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:13.40 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   2:14.82 ksoftir+'], 'uptime': ' 21:52:29 up 178 days,  7:51,  0 users,  load average: 0.27, 0.29, 0.26\n', 'libOGL.so': '89d4f5f79acdc962eced3eadd53b95d0  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.3.0'}
CUDA,CG,ISAI,300,1,8,hkn0717.localdomain,8,1,2022-02-07 20:57:41.956810,aacdfe9c6e75826b47fc9d4cf719f77f,311.883724
CUDA,CG,NoPrecond,300,1,8,hkn0717.localdomain,8,1,2022-02-07 21:03:10.678893,f6d5fe8ffad4dd9f9656d14b124c8727,328.659488
