executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'hkn0717.localdomain\n', 'top': ['top - 22:07:06 up 178 days,  8:05,  0 users,  load average: 2.98, 6.15, 4.50', 'Tasks: 1475 total,   1 running, 1474 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 514600.6 total, 484757.8 free,  28517.5 used,   1325.2 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 483289.6 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '4177156 eq4036    20   0   57200   5872   3620 R   5.9   0.0   0:00.03 top', '      1 root      20   0  243196  11792   8416 S   0.0   0.0   1:12.44 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:13.40 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   2:14.83 ksoftir+'], 'uptime': ' 22:07:07 up 178 days,  8:05,  0 users,  load average: 2.98, 6.15, 4.50\n', 'libOGL.so': '89d4f5f79acdc962eced3eadd53b95d0  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.3.0'}
CUDA,CG,ISAI,400,1,8,hkn0717.localdomain,8,1,2022-02-07 21:25:01.721465,abbbef3f4ee405e6b5d1e2383519b3aa,1074.540935
CUDA,CG,NoPrecond,400,1,8,hkn0717.localdomain,8,1,2022-02-07 21:43:50.982325,785911d7dcf2a60aef4ea9d75a04dc71,1129.194495
