executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,backend_p,processes,mpiRank_of,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 14:34:58 up 36 days,  2:27,  3 users,  load average: 32.12, 32.04, 31.45', 'Tasks: 966 total,   1 running, 965 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.1 us,  0.3 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total,  93365.7 free,   8584.4 used, 413629.0 buff/cache', 'MiB Swap: 131072.0 total, 130848.0 free,    224.0 used. 503923.7 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '   2292 root      20   0  201612  19720  17968 S   5.9   0.0   0:08.77 sssd_nss', '   2996 haclust+  20   0  115248   8456   7964 S   5.9   0.0   7:11.08 pacemaker-sched', '1065597 greole    20   0   66424   5520   3784 R   5.9   0.0   0:00.02 top', '      1 root      20   0  249696  11064   7028 S   0.0   0.0   0:22.07 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:06.45 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri'], 'uptime': ' 14:34:58 up 36 days,  2:27,  3 users,  load average: 32.12, 32.04, 31.45\n', 'libOGL.so': '5118515e2267d350389f48b1e91471a1  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,200,None,32,nla-gpu2.ianm.kit.edu,OpenFOAM,1,1,2022-09-28 12:37:47.131190,8ede7e6fa1888fc07ba62904e1d06362,168.181568
