executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank_of,processes,backend_p,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 12:54:38 up 36 days, 47 min,  5 users,  load average: 8.49, 17.91, 25.88', 'Tasks: 985 total,   1 running, 984 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.3 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total,  96297.6 free,   8642.6 used, 410638.9 buff/cache', 'MiB Swap: 131072.0 total, 130848.0 free,    224.0 used. 503865.6 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1061986 greole    20   0   66440   5632   3896 R   5.9   0.0   0:00.02 top', '      1 root      20   0  249696  11064   7028 S   0.0   0.0   0:21.96 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:06.41 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 12:54:38 up 36 days, 47 min,  5 users,  load average: 8.49, 17.91, 25.88\n', 'libOGL.so': '5118515e2267d350389f48b1e91471a1  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,150,None,32,nla-gpu2.ianm.kit.edu,1,1,PETSC,2022-09-28 10:55:46.389591,ea9f9b6470d0dceb6c8abce6920a3bfe,68.116628
