executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,backend_p,processes,mpiRank_of,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 12:55:47 up 36 days, 48 min,  5 users,  load average: 23.89, 20.46, 26.17', 'Tasks: 983 total,   1 running, 982 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.1 us,  0.3 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total,  96306.5 free,   8633.8 used, 410638.8 buff/cache', 'MiB Swap: 131072.0 total, 130848.0 free,    224.0 used. 503874.4 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1062218 greole    20   0   66440   5556   3820 R   5.9   0.0   0:00.02 top', '      1 root      20   0  249696  11064   7028 S   0.0   0.0   0:21.96 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:06.41 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 12:55:47 up 36 days, 48 min,  5 users,  load average: 23.89, 20.46, 26.17\n', 'libOGL.so': '5118515e2267d350389f48b1e91471a1  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,200,None,32,nla-gpu2.ianm.kit.edu,PETSC,1,1,2022-09-28 10:59:43.139694,1b2d8452bf8acb1fee1768b593b2e7f5,235.719987
