executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,backend_p,mpiRank_gko,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 17:20:56 up 35 days,  5:13,  3 users,  load average: 13.70, 4.70, 2.32', 'Tasks: 975 total,   1 running, 974 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.1 us,  0.2 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.1 si,  0.0 st', 'MiB Mem : 515579.1 total,  42238.9 free,   8538.3 used, 464802.0 buff/cache', 'MiB Swap: 131072.0 total, 130854.8 free,    217.2 used. 503959.4 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1033004 greole    20   0   66432   5632   3896 R   5.9   0.0   0:00.02 top', '      1 root      20   0  249696  11012   6976 S   0.0   0.0   0:21.28 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:06.17 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 17:20:56 up 35 days,  5:13,  3 users,  load average: 13.70, 4.70, 2.32\n', 'libOGL.so': '5118515e2267d350389f48b1e91471a1  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,200,None,8,nla-gpu2.ianm.kit.edu,1,Ginkgo,1,2022-09-27 15:22:58.260325,bc3c059ad675a4c6150b39bc266917b3,121.676718
HIP,CG,NoPrecond,200,None,16,nla-gpu2.ianm.kit.edu,1,Ginkgo,2,2022-09-27 15:25:11.242881,79af9e5e05d112aff5958ff9256d8827,132.978727
HIP,CG,NoPrecond,200,None,32,nla-gpu2.ianm.kit.edu,1,Ginkgo,4,2022-09-27 15:27:20.983441,b6a7e8e337611f6d506cc946d2e45a3d,129.737245
