executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank_of,processes,backend_p,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 14:46:46 up 36 days,  2:39,  3 users,  load average: 30.16, 31.64, 31.66', 'Tasks: 939 total,   1 running, 938 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.1 us,  0.3 sy,  0.0 ni, 99.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total,  93366.5 free,   8583.4 used, 413629.2 buff/cache', 'MiB Swap: 131072.0 total, 130848.0 free,    224.0 used. 503924.6 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1066259 greole    20   0   66280   5140   3656 R  11.8   0.0   0:00.03 top', '   2885 root      rt   0  661572 182716  69368 S   5.9   0.0 199:10.29 corosync', '      1 root      20   0  249696  11064   7028 S   0.0   0.0   0:22.09 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:06.46 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq'], 'uptime': ' 14:46:46 up 36 days,  2:39,  3 users,  load average: 30.16, 31.64, 31.66\n', 'libOGL.so': '5118515e2267d350389f48b1e91471a1  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,300,None,32,nla-gpu2.ianm.kit.edu,1,1,OpenFOAM,2022-09-28 13:09:13.611830,bfaff85b2d7199aa230b903e539ac7a9,1346.58193
