executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank_gko,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 16:34:04 up 5 days, 23:45,  1 user,  load average: 0.00, 0.00, 0.00', 'Tasks: 942 total,   2 running, 940 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.3 sy,  0.1 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 483328.2 total, 127672.6 free,   2153.9 used, 353501.7 buff/cache', 'MiB Swap: 131072.0 total, 130925.7 free,    146.3 used. 478421.2 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', ' 174698 greole    25   5   66268   5860   4208 R   6.2   0.0   0:00.03 top', '      1 root      20   0  241252   9540   6380 S   0.0   0.0   0:11.14 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:00.92 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.49 ksoftir+'], 'uptime': ' 16:34:04 up 5 days, 23:45,  1 user,  load average: 0.00, 0.00, 0.00\n', 'libOGL.so': '1d23c2fd0bc30ede6f6ca9d8f49f08fa  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.4.0'}
HIP,CG,NoPrecond,100,None,4,nla-gpu2.ianm.kit.edu,4,1,2022-03-09 15:34:16.090736,8d2854b97470305a1abe355cc1bbcad9,11.758035
HIP,CG,NoPrecond,100,None,5,nla-gpu2.ianm.kit.edu,5,1,2022-03-09 15:34:26.033046,1fa7ca704cb4e2e1037c6d52a43c4191,9.937935
HIP,CG,NoPrecond,100,None,8,nla-gpu2.ianm.kit.edu,8,1,2022-03-09 15:34:33.797405,ac3af35eb68c4eb0300cfe3e208830f4,7.759695
HIP,CG,NoPrecond,100,None,7,nla-gpu2.ianm.kit.edu,7,1,2022-03-09 15:34:41.817350,e90c7d7c4a1c3fb7a02b436f1b3a36b3,8.013861
HIP,CG,NoPrecond,100,None,2,nla-gpu2.ianm.kit.edu,2,1,2022-03-09 15:34:59.366632,4230986fb7d2ffaecdab62dcabd4635e,17.542483
HIP,CG,NoPrecond,100,None,3,nla-gpu2.ianm.kit.edu,3,1,2022-03-09 15:35:10.893570,9eca3f5c26278def6279e98a17a87758,11.521863
HIP,CG,NoPrecond,100,None,6,nla-gpu2.ianm.kit.edu,6,1,2022-03-09 15:35:19.514037,4172025bd80b4c677b973be08f9b9aae,8.616302
