executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,mpiRank,timestamp,log_id,run_time
#{'node_data': {'host': 'hkn1144.localdomain\n', 'top': ['top - 21:40:45 up 185 days,  4:46,  0 users,  load average: 0.45, 1.12, 14.09', 'Tasks: 1651 total,   1 running, 1650 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 256552.8 total, 238576.9 free,  17098.0 used,    878.0 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 237932.5 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', ' 189160 eq4036    20   0   57344   6092   3584 R   5.9   0.0   0:00.03 top', '      1 root      20   0  251312   9840   6548 S   0.0   0.0   1:20.66 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:48.71 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   7:13.74 ksoftir+'], 'uptime': ' 21:40:45 up 185 days,  4:46,  0 users,  load average: 0.45, 1.12, 14.09\n', 'libOGL.so': '89d4f5f79acdc962eced3eadd53b95d0  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.3.0'}
DefaultOF,CG,NoPrecond,100,1,76,hkn1144.localdomain,1,fullNode,2022-02-07 20:40:51.427049,84a3b7cadf7d8743996a31df3b6bc8c4,5.913192
DefaultOF,CG,GAMG,100,1,76,hkn1144.localdomain,1,fullNode,0,0,0
DefaultOF,CG,FDIC,100,1,76,hkn1144.localdomain,1,fullNode,2022-02-07 20:40:59.911578,a6a889f9475888d6d7782bfc044b317d,5.346178
DefaultOF,CG,DIC,100,1,76,hkn1144.localdomain,1,fullNode,2022-02-07 20:41:05.168302,5a93318406fcfdc9fc5d3bbae500c9f2,5.243151
