executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank_gko,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'hkn1993.localdomain\n', 'top': ['top - 11:43:23 up 23 days, 20:40,  0 users,  load average: 7.16, 4.74, 5.06', 'Tasks: 1964 total,  10 running, 1954 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  5.7 us,  0.5 sy,  0.0 ni, 93.8 id,  0.0 wa,  0.0 hi,  0.1 si,  0.0 st', 'MiB Mem : 514459.2 total, 468302.3 free,  35703.4 used,  10453.6 buff/cache', 'MiB Swap:  15258.7 total,  15258.7 free,      0.0 used. 475410.3 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '2766002 hj6804    20   0  305800 262892  31520 R 100.0   0.0   0:02.80 fortcom', '2764964 hj6804    20   0  148284 103648  30568 R 100.0   0.0   0:16.14 fortcom', '2765541 hj6804    20   0  808880 762768  31432 R 100.0   0.1   0:07.79 fortcom', '2766047 hj6804    20   0  187812 144556  31712 R 100.0   0.0   0:01.57 fortcom', '2766049 hj6804    20   0  159148 115136  31980 R 100.0   0.0   0:01.54 fortcom', '2766057 bo2359    20   0   97252  14112   4820 R 100.0   0.0   0:00.49 lmod', '2766062 hj6804    20   0  159292 106852  31224 R 100.0   0.0   0:01.17 fortcom', '2766338 hj6804    20   0  138456  93872  30952 R 100.0   0.0   0:00.48 fortcom'], 'uptime': ' 11:43:23 up 23 days, 20:40,  0 users,  load average: 7.16, 4.74, 5.06\n', 'libOGL.so': '1290762c95b7fa73a78509b5f32d2cdc  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.4.0'}
CUDA,CG,NoPrecond,500,1,2,hkn1993.localdomain,0.5,1,2022-05-19 09:43:23.664728,bb3eb83489ae4d8f6764ff69ac1ced59,0
CUDA,CG,NoPrecond,500,1,4,hkn1993.localdomain,1,1,2022-05-19 09:43:23.697179,83ada4061cb98ec827316635fe04d8d5,0
CUDA,CG,NoPrecond,500,1,16,hkn1993.localdomain,4,1,2022-05-19 09:43:23.734053,f9c16387980ff95328e528a2f26a5f11,0
CUDA,CG,NoPrecond,500,1,64,hkn1993.localdomain,16,1,2022-05-19 09:43:23.797514,638c898cc8a46b08c7ab0ebab02c7021,0
CUDA,CG,NoPrecond,500,1,32,hkn1993.localdomain,8,1,2022-05-19 09:43:23.860392,3c89ed0446468ec71175d0e7b359a906,0
CUDA,CG,NoPrecond,500,1,8,hkn1993.localdomain,2,1,2022-05-19 09:43:23.908302,c4da71d902a53c1c4f4682f31ab88e5e,0
