executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank_gko,processes,backend_p,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 09:14:56 up 17:39,  1 user,  load average: 4.77, 3.50, 4.07', 'Tasks: 1004 total,   1 running, 991 sleeping,   4 stopped,   8 zombie', '%Cpu(s):  0.0 us,  0.3 sy,  0.1 ni, 99.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.2 total, 363798.7 free,   6420.0 used, 145360.4 buff/cache', 'MiB Swap: 131072.0 total, 131072.0 free,      0.0 used. 506601.6 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '  24770 greole    20   0   66524   6260   4356 S   5.9   0.0   0:01.32 top', '  24861 greole    25   5   66400   5900   4244 R   5.9   0.0   0:00.02 top', '      1 root      20   0  241488  14192   8904 S   0.0   0.0   0:02.95 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:00.26 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+'], 'uptime': ' 09:14:56 up 17:39,  1 user,  load average: 4.77, 3.50, 4.07\n', 'libOGL.so': 'd2edf0260b78c4c6878c707c783c31df  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,200,None,8,nla-gpu2.ianm.kit.edu,1,1,Ginkgo,2022-08-06 07:17:04.898933,b47a485b9a90c8e4c6c1fead56a79b59,127.960483
