executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,backend_p,mpiRank_of,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 05:33:18 up 13:58,  0 users,  load average: 29.57, 31.55, 31.85', 'Tasks: 927 total,   1 running, 926 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.3 sy,  0.1 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.2 total, 399602.6 free,   6279.3 used, 109697.3 buff/cache', 'MiB Swap: 131072.0 total, 131072.0 free,      0.0 used. 506788.9 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '  19350 greole    25   5   66268   5832   4176 R  11.8   0.0   0:00.03 top', '      1 root      20   0  241488  14192   8904 S   0.0   0.0   0:02.55 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:00.18 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tas+'], 'uptime': ' 05:33:18 up 13:58,  0 users,  load average: 29.57, 31.55, 31.85\n', 'libOGL.so': 'd2edf0260b78c4c6878c707c783c31df  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,400,None,32,nla-gpu2.ianm.kit.edu,1,PETSC,1,2022-08-06 04:56:33.331653,ae957441057ac2ba88116ee17ce92f9c,4995.151451
