executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,mpiRank_of,timestamp,log_id,run_time
#{'node_data': {'host': 'hkn1990.localdomain\n', 'top': ['top - 12:14:44 up 6 days, 21:12,  0 users,  load average: 0.98, 0.86, 1.80', 'Tasks: 2291 total,   3 running, 2288 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.8 us,  0.2 sy,  0.0 ni, 98.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 514459.2 total, 478224.0 free,  26759.0 used,   9476.3 buff/cache', 'MiB Swap:  15258.7 total,  15258.7 free,      0.0 used. 484362.4 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '3533592 bp7333    20   0 2643056 159096  22188 R 100.0   0.0   1:34.38 python3', '3533957 eq4036    20   0   58256   6632   3612 R  25.0   0.0   0:00.11 top', '3533959 yh3087    20   0   18928   3108   2756 R  10.0   0.0   0:00.02 squeue', '2611855 dy7670    20   0  180168   6392   3908 S   5.0   0.0  20:43.69 sshd', '      1 root      20   0  239156  11868   8024 S   0.0   0.0  17:32.34 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:09.01 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp'], 'uptime': ' 12:14:44 up 6 days, 21:12,  0 users,  load average: 0.98, 0.86, 1.80\n', 'libOGL.so': '24288f376cb12aa7f42bbd31ec993f06  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.4.0'}
DefaultOF,CG,DIC,Small,1,152,hkn1990.localdomain,1,2,2022-05-02 10:14:44.345850,8a3421b591acba6c015ae6a7855f0115,0
DefaultOF,CG,DIC,Small,1,304,hkn1990.localdomain,1,4,2022-05-02 10:14:44.397543,4214d6727c1e365533729680bb52d585,0
DefaultOF,CG,DIC,Small,1,380,hkn1990.localdomain,1,5,2022-05-02 10:14:44.495096,ce28f5a12e64ab1a32551fda69036cc7,0
DefaultOF,CG,DIC,Small,1,228,hkn1990.localdomain,1,3,2022-05-02 10:14:44.615170,fb9d3be5ccc339a6596abb6a2131bbb4,0
DefaultOF,CG,DIC,Small,1,38,hkn1990.localdomain,1,0.5,2022-05-02 10:14:44.688471,7c4f663ee4665ea9ea3162920e66702b,0
DefaultOF,CG,DIC,Small,1,76,hkn1990.localdomain,1,1,2022-05-02 10:14:44.703838,c10351623102be7c9b1e693bb45fe21a,0
DefaultOF,CG,DIC,Small,1,760,hkn1990.localdomain,1,10,2022-05-02 10:14:44.732790,3f39b5de68bdcc793ddd04eeac95bb6b,0
