executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'hkn0017.localdomain\n', 'top': ['top - 20:36:49 up 180 days, 22:01,  0 users,  load average: 24.09, 60.27, 68.97', 'Tasks: 1648 total,   1 running, 1647 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 256552.8 total, 242821.9 free,  12792.4 used,    938.5 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 242213.2 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1974892 eq4036    20   0   57344   6224   3716 R  11.8   0.0   0:00.04 top', '      1 root      20   0  243040  11648   8368 S   0.0   0.0   1:14.41 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:26.05 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   7:20.99 ksoftir+'], 'uptime': ' 20:36:49 up 180 days, 22:01,  0 users,  load average: 24.09, 60.27, 68.97\n', 'libOGL.so': '544aaaee37d34b300ed899c8aebbf472  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.3.0'}
DefaultOF,BiCGStab,NoPrecond,100,1,76,hkn0017.localdomain,fullNode,1,2022-02-03 19:36:56.495646,b7ab28433f79fbdac10dc47ae2de4576,6.178737
DefaultOF,CG,NoPrecond,100,1,76,hkn0017.localdomain,fullNode,1,2022-02-03 19:37:02.197824,dce686c357089dd9b94635f066a850c2,5.390528
