executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank_of,processes,backend_p,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 18:53:19 up 3 days,  3:18,  0 users,  load average: 31.86, 31.97, 28.58', 'Tasks: 928 total,   1 running, 927 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.2 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.1 si,  0.0 st', 'MiB Mem : 515579.2 total, 415664.2 free,   6345.3 used,  93569.6 buff/cache', 'MiB Swap: 131072.0 total, 131072.0 free,      0.0 used. 506720.3 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '  53337 greole    25   5   66268   5952   4300 R   6.2   0.0   0:00.02 top', '      1 root      20   0  241488  14192   8904 S   0.0   0.0   0:03.94 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:00.67 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tas+'], 'uptime': ' 18:53:19 up 3 days,  3:18,  0 users,  load average: 31.86, 31.97, 28.58\n', 'libOGL.so': 'd2edf0260b78c4c6878c707c783c31df  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,400,None,32,nla-gpu2.ianm.kit.edu,1,1,PETSC,2022-08-08 18:16:36.880301,d77068726c90142c606aa7d1253121c3,4997.04299
