executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank_gko,backend_p,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 09:17:05 up 17:41,  1 user,  load average: 7.06, 4.99, 4.56', 'Tasks: 985 total,   2 running, 971 sleeping,   4 stopped,   8 zombie', '%Cpu(s):  0.2 us,  0.3 sy,  0.1 ni, 99.3 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.2 total, 363800.2 free,   6418.7 used, 145360.2 buff/cache', 'MiB Swap: 131072.0 total, 131072.0 free,      0.0 used. 506603.0 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '  25073 greole    25   5   66428   5812   4156 R  11.8   0.0   0:00.03 top', '  25074 root      20   0   75040  13968   8336 R  11.8   0.0   0:00.02 fence_i+', '      1 root      20   0  241488  14192   8904 S   0.0   0.0   0:02.95 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:00.26 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+'], 'uptime': ' 09:17:05 up 17:41,  1 user,  load average: 7.06, 4.99, 4.56\n', 'libOGL.so': 'd2edf0260b78c4c6878c707c783c31df  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,300,None,8,nla-gpu2.ianm.kit.edu,1,Ginkgo,1,2022-08-06 07:26:15.007259,b119894fda205a2efb85937da97648c3,549.223737
