executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,backend_p,processes,mpiRank_of,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 12:07:43 up 45 days, 0 min,  1 user,  load average: 29.49, 31.29, 31.72', 'Tasks: 964 total,   1 running, 963 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.2 sy,  0.0 ni, 99.8 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total, 485530.5 free,   9385.3 used,  20663.3 buff/cache', 'MiB Swap: 131072.0 total, 130714.6 free,    357.4 used. 503672.9 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1653500 greole    25   5   66424   5576   3840 R   5.9   0.0   0:00.02 top', '      1 root      20   0  249696   9316   6120 S   0.0   0.0   2:45.74 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:18.82 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 12:07:43 up 45 days, 0 min,  1 user,  load average: 29.49, 31.29, 31.72\n', 'libOGL.so': '9d085d9efdd86252645c0f2c9e185acf  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
Default,CG,NoPrecond,250,None,32,nla-gpu2.ianm.kit.edu,PETSC,1,1,2022-10-07 10:18:26.656422,ade1536b488d70ddd7eccc165cd1161b,642.752064
