executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'hkn1036.localdomain\n', 'top': ['top - 13:11:29 up 184 days,  3:08,  0 users,  load average: 0.38, 0.11, 0.03', 'Tasks: 1659 total,   1 running, 1658 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 256552.8 total, 240367.3 free,  15303.8 used,    881.8 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 239706.0 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '3491298 eq4036    20   0   57344   5968   3460 R  11.8   0.0   0:00.04 top', '      1 root      20   0  587200  11752   8364 S   0.0   0.0   1:01.44 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:28.42 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   6:57.38 ksoftir+'], 'uptime': ' 13:11:29 up 184 days,  3:08,  0 users,  load average: 0.38, 0.11, 0.03\n', 'libOGL.so': '544aaaee37d34b300ed899c8aebbf472  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.3.0'}
DefaultOF,CG,NoPrecond,200,1,76,hkn1036.localdomain,fullNode,1,2022-02-06 12:12:17.051867,eb7936a52d3aa998fe91bf455391926e,47.07187
DefaultOF,CG,GAMG,200,1,76,hkn1036.localdomain,fullNode,1,0,0,0
DefaultOF,CG,FDIC,200,1,76,hkn1036.localdomain,fullNode,1,2022-02-06 12:12:59.947554,2354c979517de9167b7981e08e75aca3,38.927846
DefaultOF,CG,DIC,200,1,76,hkn1036.localdomain,fullNode,1,2022-02-06 12:13:40.229757,c35311264859896ed489dd4f8c433a09,40.206889
