executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,mpiRank,timestamp,log_id,run_time
#{'node_data': {'host': 'hkn0717.localdomain\n', 'top': ['top - 13:06:15 up 176 days, 23:04,  0 users,  load average: 0.38, 0.18, 0.07', 'Tasks: 1469 total,   1 running, 1468 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 514600.6 total, 484762.6 free,  28506.1 used,   1331.9 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 483297.7 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '3385908 eq4036    20   0   57196   5860   3608 R   5.9   0.0   0:00.03 top', '      1 root      20   0  243196  11792   8416 S   0.0   0.0   1:12.12 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:13.25 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   2:14.72 ksoftir+'], 'uptime': ' 13:06:15 up 176 days, 23:04,  0 users,  load average: 0.38, 0.18, 0.07\n', 'libOGL.so': '544aaaee37d34b300ed899c8aebbf472  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.3.0'}
CUDA,CG,ISAI,100,1,8,hkn0717.localdomain,1,8,2022-02-06 12:06:24.089035,128a48b38daff46839050e512089eb31,8.190482
