executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,backend_p,mpiRank_gko,processes,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 12:55:31 up 43 days, 47 min,  2 users,  load average: 8.59, 4.75, 2.56', 'Tasks: 1063 total,   2 running, 1004 sleeping,  46 stopped,  11 zombie', '%Cpu(s):  0.0 us,  0.3 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total, 131238.5 free, 347290.2 used,  37050.4 buff/cache', 'MiB Swap: 131072.0 total,      2.1 free, 131069.9 used. 165660.5 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1515995 greole    20   0   66416   5608   3868 R   5.9   0.0   0:00.02 top', '      1 root      20   0  249696   9520   6324 S   0.0   0.0   2:43.38 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:17.98 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 12:55:31 up 43 days, 47 min,  2 users,  load average: 8.59, 4.75, 2.56\n', 'libOGL.so': '6731f41cb96ac341efb1c5e9ee1ac459  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,300,None,8,nla-gpu2.ianm.kit.edu,Ginkgo,1,1,2022-10-05 11:00:16.369203,dcb81dcbc1b8cd8dbe008752cacafa20,284.894353
