executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,backend_p,mpiRank_gko,timestamp,log_id,run_time
#{'node_data': {'host': 'nla-gpu2.ianm.kit.edu\n', 'top': ['top - 12:54:09 up 43 days, 46 min,  2 users,  load average: 10.10, 3.73, 2.06', 'Tasks: 1065 total,   1 running, 1007 sleeping,  46 stopped,  11 zombie', '%Cpu(s):  0.1 us,  0.3 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515579.1 total, 131533.4 free, 347293.7 used,  36752.0 buff/cache', 'MiB Swap: 131072.0 total,      2.1 free, 131069.9 used. 165657.0 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1515882 greole    20   0   66416   5564   3824 R  11.8   0.0   0:00.03 top', '      1 root      20   0  249696   9520   6324 S   0.0   0.0   2:43.38 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:17.98 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par_gp', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_percpu_wq', '     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tasks_rude_'], 'uptime': ' 12:54:09 up 43 days, 46 min,  2 users,  load average: 10.10, 3.73, 2.06\n', 'libOGL.so': '6731f41cb96ac341efb1c5e9ee1ac459  /home/greole/OpenFOAM/greole-v2106/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.1', 'OBR_VERSION': '0.5.0'}
HIP,CG,NoPrecond,200,None,8,nla-gpu2.ianm.kit.edu,1,Ginkgo,1,2022-10-05 10:55:30.576330,9ecac2f4c8bd2e73430c2a348af4fefb,80.756061
