executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,mpiRank,processes,log_id,run_time
#{'node_data': {'host': 'hkn0233.localdomain\n', 'top': ['top - 22:02:37 up 177 days,  5:01,  0 users,  load average: 0.37, 0.09, 0.03', 'Tasks: 1650 total,   1 running, 1649 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 256552.8 total, 243448.9 free,  12220.7 used,    883.2 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 242788.4 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1966331 eq4036    20   0   57348   6048   3544 R   5.9   0.0   0:00.03 top', '      1 root      20   0  243128  11556   8256 S   0.0   0.0   0:58.02 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:19.03 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   4:07.37 ksoftir+'], 'uptime': ' 22:02:37 up 177 days,  5:01,  0 users,  load average: 0.37, 0.09, 0.03\n', 'libOGL.so': '544aaaee37d34b300ed899c8aebbf472  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.0', 'OBR_VERSION': '0.3.0'}
DefaultOF,CG,FDIC,300,1,72,hkn0233.localdomain,72,1,ab0d954c4c8644336a4c2d73570da1ac,220.191882
DefaultOF,CG,FDIC,200,1,72,hkn0233.localdomain,72,1,ca770aa1d9cbc4340f731d5687c024a6,40.211921
DefaultOF,CG,FDIC,100,1,72,hkn0233.localdomain,72,1,4696776b0258f8a36eb70ddd25d00cd5,4.682773
