executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,processes,mpiRank,log_id,run_time
#{'node_data': {'host': 'hkn0502.localdomain\n', 'top': ['top - 21:01:34 up 4 days,  2:39,  0 users,  load average: 0.22, 0.06, 0.02', 'Tasks: 1440 total,   1 running, 1439 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.1 sy,  0.0 ni, 99.9 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 514600.6 total, 504782.6 free,   9170.3 used,    647.7 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 502976.3 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', ' 612423 eq4036    20   0   57212   5888   3636 R   5.9   0.0   0:00.03 top', '      1 root      20   0  245300  12116   8216 S   0.0   0.0   0:06.96 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:00.39 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+', '     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+', '     11 root      20   0       0      0      0 S   0.0   0.0   0:07.73 ksoftir+'], 'uptime': ' 21:01:34 up 4 days,  2:39,  0 users,  load average: 0.22, 0.06, 0.02\n', 'libOGL.so': '544aaaee37d34b300ed899c8aebbf472  /home/hk-project-test-fine/eq4036/OpenFOAM/eq4036-v2112/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.4.0', 'OBR_VERSION': '0.3.0'}
CUDA,CG,ISAI,100,1,8,hkn0502.localdomain,1,8,605dc2eb236bf40f03fe5412a1ef452f,8.304996
CUDA,CG,NoPrecond,100,1,8,hkn0502.localdomain,1,8,ceeba0b953fd5834add9b778890700a4,6.410942
CUDA,CG,Multigrid,100,1,8,hkn0502.localdomain,1,8,c263806e777e3ddf8a2cee28fb5b9faa,11.545764
